OID_,Join_Count,FloodDistM,TARGET_FID,DEVELOPMEN,LATITUDE,LONGITUDE,STATE_NAME,DFIRM_ID,VERSION_ID,FLD_AR_ID,STUDY_TYP,FLD_ZONE,ZONE_SUBTY,SFHA_TF,STATIC_BFE,V_DATUM,DEPTH,LEN_UNIT,VELOCITY,VEL_UNIT,AR_REVERT,AR_SUBTRV,BFE_REVERT,DEP_REVERT,DUAL_ZONE,SOURCE_CIT,GFID,Shape_Leng,Shape_Area,FldZone_YN,TRACT_2010,TRACT_2020,BLOCK_2010,BLOCK_2020
19204,1,29864.28102,19204,NC026000002,36.287228,-76.223975,NC,510034,1.1.1.0,510034_2287,NP,AE, ,T,3.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,510034_STUDY3,20141210,2.369788755,0.003067941,No,37139960300.0,37139960300.0,371399603002028.0,371399603002028.0
19205,1,28065.72124,19205,NC026000003,36.303987,-76.228021,NC,510034,1.1.1.0,510034_2287,NP,AE, ,T,3.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,510034_STUDY3,20141210,2.369788755,0.003067941,No,37139960400.0,37139960400.0,371399604002000.0,371399604002000.0
19206,1,11547.26983,19206,NC027000001,35.314593,-82.46746,NC,37149C,1.1.1.0,37149C_236,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37149C_STUDY4, ,0.258793276,9.5084e-05,No,37089931200.0,37089931200.0,370899312001036.0,370899312001036.0
19207,1,10960.17177,19207,NC027000002,35.324447,-82.455116,NC,37149C,1.1.1.0,37149C_236,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37149C_STUDY4, ,0.258793276,9.5084e-05,No,37089931100.0,37089931100.0,370899311001028.0,370899311001028.0
19208,1,41488.42614,19208,NC028000001,35.372857,-78.54849,NC,37105C,1.1.1.0,37105C_150,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37105C_STUDY1,84bd0174-41ee-466e-9472-7a368d462886,3.343235204,0.002500765,No,37101041402.0,37101041402.0,371010414023030.0,371010414023030.0
19209,1,8631.658152,19209,NC030000001,35.092431,-84.042119,NC,37043C,1.1.1.0,37043C_9021,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37043C_STUDY4, ,0.002633232,3.592e-07,No,37039930502.0,37039930502.0,370399305023017.0,370399305023017.0
19210,1,40082.43613,19210,NC031000001,36.2218,-76.392,NC,510034,1.1.1.0,510034_2287,NP,AE, ,T,3.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,510034_STUDY3,20141210,2.369788755,0.003067941,No,37143920101.0,37143920101.0,371439201013015.0,371439201013015.0
19211,1,61570.97622,19211,NC032000001,35.55481,-77.053775,NC,37083C,1.1.1.0,37083C_37083C_688,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37083C_37083C_STUDY4,20150611,1.45060616,0.001878023,No,37013930400.0,37013930400.0,370139304004008.0,370139304004008.0
19212,1,63007.12253,19212,NC032000002,35.542061,-77.048842,NC,37083C,1.1.1.0,37083C_37083C_688,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37083C_37083C_STUDY4,20150611,1.45060616,0.001878023,No,37013930300.0,37013930300.0,370139303002039.0,370139303002039.0
19213,1,62036.72901,19213,NC032000003,35.54994,-77.053563,NC,37083C,1.1.1.0,37083C_37083C_688,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37083C_37083C_STUDY4,20150611,1.45060616,0.001878023,No,37013930400.0,37013930400.0,370139304004016.0,370139304004016.0
19214,1,13034.57934,19214,NC034000001,35.300461,-81.529146,NC,37071C,1.1.1.0,37071C_45,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37071C_STUDY4,ec50fe68-6737-4492-a41a-5285d280c88b,0.022093176,3.74735e-06,No,37045950900.0,37045950900.0,370459509001030.0,370459509001030.0
19215,1,0.0,19215,NC035000001,35.486844,-79.176181,NC,37105C,1.1.1.0,37105C_137,NP,AE,FLOODWAY,T,-9999.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,37105C_STUDY4,84bd0174-41ee-466e-9472-7a368d462886,0.294512913,0.000111421,Yes,37105030200.0,37105030200.0,371050302002002.0,371050302002002.0
19216,1,668.1846909,19216,NC035000002,35.473706,-79.179632,NC,37105C,1.1.1.0,37105C_88,NP,AE, ,T,-9999.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,37105C_STUDY4,84bd0174-41ee-466e-9472-7a368d462886,0.092936874,1.60071e-05,No,37105030300.0,37105030300.0,371050303001016.0,371050303001016.0
19217,1,746.3065484,19217,NC035000003,35.461413,-79.174018,NC,37105C,1.1.1.0,37105C_149,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37105C_STUDY1,84bd0174-41ee-466e-9472-7a368d462886,4.235150111,0.001538194,No,37105030300.0,37105030300.0,371050303002051.0,371050303002051.0
19218,1,19573.06213,19218,NC036000001,35.532728,-78.281567,NC,37195C,1.1.1.0,37195C_432,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37195C_STUDY4,fe61f25b-f39e-4f3a-bc7e-561afb0f19ee,0.56610841,0.00101735,No,37101040301.0,37101040301.0,371010403013007.0,371010403013007.0
19219,1,38532.17209,19219,NC037000001,34.33136,-78.715946,NC,45067C,1.1.1.0,45067C_438,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,45067C_FIS3,20111018,0.224786005,0.000571084,No,37047930900.0,37047930900.0,370479309002004.0,370479309002004.0
19220,1,252.7481935,19220,NC039000001,35.797217,-80.257735,NC,37057C,1.1.1.0,37057C_5627,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37057C_STUDY4,20110906LOMR,0.21396187,3.49702e-05,No,37057061501.0,37057061501.0,370570615013027.0,370570615013027.0
19221,1,376.2322444,19221,NC039000002,35.707543,-80.306915,NC,37057C,1.1.1.0,37057C_12743,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37057C_STUDY4,20110906LOMR,10.21668622,0.00794946,No,37057061808.0,37057061808.0,370570618082009.0,370570618082009.0
19222,1,23622.07153,19222,NC040000001,35.513556,-78.323547,NC,37195C,1.1.1.0,37195C_432,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37195C_STUDY4,fe61f25b-f39e-4f3a-bc7e-561afb0f19ee,0.56610841,0.00101735,No,37101040700.0,37101040700.0,371010407002039.0,371010407002039.0
19223,1,15749.43484,19223,NC043000001,35.354252,-79.904903,NC,37125C,1.1.1.0,37125C_196,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37125C_STUDY4,84bd0174-41ee-466e-9472-7a368d462886,9.955344338,0.005987216,No,37123960202.0,37123960202.0,371239602022036.0,371239602022036.0
19224,1,8755.124094,19224,NC044000001,35.236,-79.9971,NC,37153C,1.1.1.0,37153C_98,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37153C_STUDY4,20140703,5.204549995,0.005283894,No,37123960401.0,37123960401.0,371239604011003.0,371239604011003.0
19225,1,32455.52221,19225,NC046000001,35.9182,-79.12,NC,37105C,1.1.1.0,37105C_152,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37105C_STUDY1,84bd0174-41ee-466e-9472-7a368d462886,0.088462418,3.85928e-05,No,37135010701.0,37135010701.0,371350107012003.0,371350107012003.0
19226,1,32603.11306,19226,NC046000002,35.917325,-79.073768,NC,37105C,1.1.1.0,37105C_152,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37105C_STUDY1,84bd0174-41ee-466e-9472-7a368d462886,0.088462418,3.85928e-05,No,37135010705.0,37135010705.0,371350107051002.0,371350107051002.0
19227,1,26668.53392,19227,NC047000001,34.506075,-79.114817,NC,45067C,1.1.1.0,45067C_1563,NP,AE, ,T,55.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,45067C_FIS4,20111018,0.05256594,1.39958e-05,No,37155961700.0,37155961700.0,371559617002033.0,371559617002033.0
19228,1,11627.31922,19228,NC048000001,34.734457,-79.347698,NC,37093C,1.1.1.0,37093C_21,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37093C_STUDY5,20140703,0.139328637,8.89459e-05,No,37155962001.0,37155962001.0,371559620013019.0,371559620013019.0
19229,1,596.093903,19229,NC049000001,35.750729,-81.697983,NC,37023C,1.1.1.0,37023C_407,NP,AE, ,T,1019.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,37023C_STUDY4,c52349be-228a-440b-aa3c-2e408a9c4373,0.006860706,8.4833e-07,No,37023020500.0,37023020500.0,370230205001021.0,370230205001021.0
19230,1,1151.258178,19230,NC049000002,35.753644,-81.675885,NC,37023C,1.1.1.0,37023C_434,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37023C_STUDY4,c52349be-228a-440b-aa3c-2e408a9c4373,0.01786942,2.66708e-06,No,37023020600.0,37023020600.0,370230206001007.0,370230206001007.0
19231,1,224.1757491,19231,NC050000001,34.958668,-80.049096,NC,37007C,1.1.1.0,37007C_1645,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37007C_STUDY4, ,3.491469255,0.002119271,No,37007920502.0,37007920502.0,370079205023009.0,370079205023009.0
19232,1,6842.23899,19232,NC051000001,35.19935,-83.836773,NC,37075C,1.1.1.0,37075C_492,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37075C_STUDY4,30addfe5-36b4-4eac-b568-0050d339764e,0.572373118,0.000100658,No,37039930101.0,37039930101.0,370399301013024.0,370399301013024.0
19233,1,1344.796328,19233,NC052000001,35.173034,-79.40821,NC,37125C,1.1.1.0,37125C_91,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37125C_STUDY4,84bd0174-41ee-466e-9472-7a368d462886,0.32686306,4.61592e-05,No,37125950801.0,37125950801.0,371259508012059.0,371259508012059.0
19234,1,214.0834113,19234,NC055000001,35.744691,-81.570206,NC,37023C,1.1.1.0,37023C_3076,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37023C_STUDY4,c52349be-228a-440b-aa3c-2e408a9c4373,0.005365854,3.2139e-07,No,37023020901.0,37023020901.0,370230209011059.0,370230209011059.0
19235,1,394.7079038,19235,NC056000086,35.725764,-81.280784,NC,37035C,1.1.1.0,37035C_44469,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37035C_STUDY4,2ee8eda4-7906-46c4-824d-1e8166791ae3,0.047843698,3.05899e-06,No,37035011000.0,37035011000.0,370350110002013.0,370350110002013.0
19236,1,306.1818036,19236,NC056000087,35.710734,-81.278244,NC,37035C,1.1.1.0,37035C_44617,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37035C_STUDY4,2ee8eda4-7906-46c4-824d-1e8166791ae3,0.010205545,4.8476e-07,No,37035011000.0,37035011000.0,370350110002044.0,370350110002044.0
19237,1,368.7507507,19237,NC057000011,35.282251,-81.192215,NC,37071C,1.1.1.0,37071C_374,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37071C_STUDY4,ec50fe68-6737-4492-a41a-5285d280c88b,0.035124596,3.60078e-06,No,37071031902.0,37071031902.0,370710319021002.0,370710319021002.0
19238,1,341.6084861,19238,NC057000012,35.232719,-81.204249,NC,37071C,1.1.1.0,37071C_1291,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37071C_STUDY4,ec50fe68-6737-4492-a41a-5285d280c88b,1.252299189,0.000681894,No,37071033204.0,37071033204.0,370710332043013.0,370710332043013.0
19239,1,598.108032,19239,NC057000013,35.251175,-81.208946,NC,37071C,1.1.1.0,37071C_442,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37071C_STUDY4,ec50fe68-6737-4492-a41a-5285d280c88b,0.002742614,3.157e-08,No,37071033203.0,37071033203.0,370710332032001.0,370710332032001.0
19240,1,219.8320026,19240,NC058000010,35.830061,-82.544086,NC,37115C,1.1.1.0,37115C_6086,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37115C_STUDY4,20110808LOMR,0.001039308,3.382e-08,No,37115010602.0,37115010602.0,371150106022028.0,371150106022028.0
19241,1,19500.69994,19241,NC059000001,36.072944,-79.396299,NC,37033C,1.1.1.0,37033C_1456,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37033C_STUDY4,84bd0174-41ee-466e-9472-7a368d462886,0.003198508,5.2399e-07,No,37001021000.0,37001021000.0,370010210001016.0,370010210001016.0
19242,1,146660.7087,19242,NC061000001,34.718993,-76.662417,NC,37195C,1.1.1.0,37195C_568,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37195C_STUDY5,fe61f25b-f39e-4f3a-bc7e-561afb0f19ee,0.000269139,3.65e-09,No,37031970305.0,37031970305.0,370319703051038.0,370319703051038.0
19243,1,22288.66174,19243,NC063000001,35.809559,-79.804184,NC,37057C,1.1.1.0,37057C_15060,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37057C_STUDY4,20110906LOMR,0.022479271,4.23196e-06,No,37151031401.0,37151031401.0,371510314012047.0,371510314012047.0
19244,1,2036.309269,19244,NC064000001,35.241159,-81.345613,NC,37071C,1.1.1.0,37071C_435,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37071C_STUDY4,ec50fe68-6737-4492-a41a-5285d280c88b,0.434003682,0.000112513,No,37045950400.0,37045950400.0,370459504002007.0,370459504002007.0
19245,1,17093.63296,19245,NC065000001,34.992499,-80.489964,NC,37007C,1.1.1.0,37007C_3840,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37007C_STUDY4, ,0.198353316,6.61984e-05,No,37179020601.0,37179020601.0,371790206014023.0,371790206014023.0
19246,1,26441.18313,19246,NC067000001,35.826818,-77.252014,NC,37083C,1.1.1.0,37083C_37083C_688,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37083C_37083C_STUDY4,20150611,1.45060616,0.001878023,No,37117970600.0,37117970600.0,371179706001050.0,371179706001050.0
19247,1,56277.12269,19247,NC068000001,36.069259,-76.601159,NC,37083C,1.1.1.0,37083C_37083C_217,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37083C_37083C_STUDY4,20150611,7.542466945,0.00928801,No,37041930101.0,37041930101.0,370419301014023.0,370419301014023.0
19248,1,209.1136552,19248,NC071000002,35.896465,-80.097277,NC,37057C,1.1.1.0,37057C_14597,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37057C_STUDY4,20110906LOMR,0.011446087,6.0351e-07,No,37057060800.0,37057060800.0,370570608001009.0,370570608001009.0
19249,1,15993.59677,19249,NC072000002,35.811665,-80.877962,NC,37003C,1.1.1.0,37003C_396,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37003C_STUDY4, ,0.12510143,4.26192e-05,No,37097061003.0,37097061003.0,370970610033010.0,370970610033010.0
19250,1,11326.2509,19250,NC072000003,35.773394,-80.904798,NC,37035C,1.1.1.0,37035C_43471,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37035C_STUDY4,2ee8eda4-7906-46c4-824d-1e8166791ae3,3.829412026,0.003127816,No,37097060400.0,37097060400.0,370970604003031.0,370970604003031.0
19251,1,12669.83794,19251,NC072000004,35.767597,-80.879182,NC,37035C,1.1.1.0,37035C_43471,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37035C_STUDY4,2ee8eda4-7906-46c4-824d-1e8166791ae3,3.829412026,0.003127816,No,37097060200.0,37097060200.0,370970602002029.0,370970602002029.0
19252,1,46141.34637,19252,NC073000001,36.31986,-78.59806,NC,51117C,1.1.1.0,51117C_265,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,51117C_FIS1,daf060d2-be22-4947-afd1-ea99f0c08054,0.020603927,5.43943e-06,No,37077970300.0,37077970300.0,370779703001012.0,370779703001012.0
19253,1,48635.91775,19253,NC073000002,36.296836,-78.590742,NC,51117C,1.1.1.0,51117C_265,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,51117C_FIS1,daf060d2-be22-4947-afd1-ea99f0c08054,0.020603927,5.43943e-06,No,37077970400.0,37077970400.0,370779704003021.0,370779704003021.0
19254,1,17004.77423,19254,NC075000001,35.348952,-80.174057,NC,37007C,1.1.1.0,37007C_5126,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37007C_STUDY4, ,0.693107707,0.000420479,No,37167931203.0,37167931203.0,371679312031017.0,371679312031017.0
19255,1,27165.75785,19255,NC076000001,35.5757,-77.5659,NC,37195C,1.1.1.0,37195C_535,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37195C_STUDY5,fe61f25b-f39e-4f3a-bc7e-561afb0f19ee,0.003716429,1.3464e-07,No,37147001800.0,37147001800.0,371470018003018.0,371470018003018.0
19256,1,34441.41149,19256,NC077000001,35.82,-77.0755,NC,37083C,1.1.1.0,37083C_37083C_217,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37083C_37083C_STUDY4,20150611,7.542466945,0.00928801,No,37117970200.0,37117970200.0,371179702002014.0,371179702002014.0
19257,1,50201.01912,19257,NC078000001,35.865294,-76.75532,NC,37083C,1.1.1.0,37083C_37083C_217,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37083C_37083C_STUDY4,20150611,7.542466945,0.00928801,No,37187950201.0,37187950201.0,371879502013004.0,371879502013004.0
19258,1,38559.98902,19258,NC079000001,35.313144,-78.630009,NC,37105C,1.1.1.0,37105C_150,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37105C_STUDY1,84bd0174-41ee-466e-9472-7a368d462886,3.343235204,0.002500765,No,37085070100.0,37085070100.0,370850701003009.0,370850701003009.0
19259,1,1420.691458,19259,NC080000001,35.8533,-82.7245,NC,37115C,1.1.1.0,37115C_7311,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37115C_STUDY4,20110808LOMR,0.053078312,1.37755e-05,No,37115010400.0,37115010400.0,371150104001000.0,371150104001000.0
19260,1,41742.52978,19260,NC082000001,35.4515,-77.4404,NC,37195C,1.1.1.0,37195C_568,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37195C_STUDY5,fe61f25b-f39e-4f3a-bc7e-561afb0f19ee,0.000269139,3.65e-09,No,37147001404.0,37147001404.0,371470014041029.0,371470014041029.0
19261,1,25383.62048,19261,NC084000001,34.630577,-79.067037,NC,37093C,1.1.1.0,37093C_8,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37093C_STUDY4,20140703,0.523273844,0.000631175,No,37155960602.0,37155960602.0,371559606021011.0,371559606021011.0
19262,1,3178.131939,19262,NC084000002,34.805481,-79.193161,NC,37093C,1.1.1.0,37093C_8,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37093C_STUDY4,20140703,0.523273844,0.000631175,No,37155960301.0,37155960301.0,371559603012022.0,371559603012022.0
19263,1,43972.89349,19263,NC087000001,35.814217,-76.899011,NC,37083C,1.1.1.0,37083C_37083C_217,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37083C_37083C_STUDY4,20150611,7.542466945,0.00928801,No,37117970100.0,37117970100.0,371179701001026.0,371179701001026.0
19264,1,86.19602478,19264,NC088000001,35.237431,-81.029943,NC,37071C,1.1.1.0,37071C_1318,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37071C_STUDY4,ec50fe68-6737-4492-a41a-5285d280c88b,0.008077683,2.6392e-07,No,37071032404.0,37071032404.0,370710324043001.0,370710324043001.0
19265,1,43956.6124,19265,NC089000001,34.549842,-78.81077,NC,45067C,1.1.1.0,45067C_438,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,45067C_FIS3,20111018,0.224786005,0.000571084,No,37017950501.0,37017950501.0,370179505011032.0,370179505011032.0
19266,1,169.1312558,19266,NC090000001,35.240485,-82.740423,NC,37175C,1.1.1.0,37175C_128,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37175C_STUDY4,c52349be-228a-440b-aa3c-2e408a9c4373,0.00085287,1.816e-08,No,37175960202.0,37175960202.0,371759602022061.0,371759602022061.0
19267,1,49624.7992,19267,NC092000001,34.479628,-78.659637,NC,45067C,1.1.1.0,45067C_438,NP,AE,FLOODWAY,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,45067C_FIS3,20111018,0.224786005,0.000571084,No,37017950601.0,37017950601.0,370179506013052.0,370179506013052.0
19268,1,492.9189156,19268,NC095000001,35.343196,-81.885132,NC,37161C,1.1.1.0,37161C_17,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37161C_STUDY4,20140417,0.014064387,1.00612e-06,No,37161960800.0,37161960800.0,371619608001019.0,371619608001019.0
19269,1,314.6990744,19269,NC098000001,36.351488,-79.681037,NC,37157C,1.1.1.0,37157C_175,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37157C_STUDY4,20140707,0.007035549,1.47311e-06,No,37157041502.0,37157041502.0,371570415021001.0,371570415021001.0
19270,1,48920.89969,19270,NC105000001,35.192373,-78.073748,NC,37195C,1.1.1.0,37195C_568,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37195C_STUDY5,fe61f25b-f39e-4f3a-bc7e-561afb0f19ee,0.000269139,3.65e-09,No,37191000800.0,37191000800.0,371910008001016.0,371910008001016.0
19271,1,910.5605033,19271,NC117000001,36.438943,-77.633725,NC,37083C,1.1.1.0,37083C_37083C_624,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37083C_37083C_STUDY4,20150611,0.406109834,0.000147208,No,37083930200.0,37083930200.0,370839302005009.0,370839302005009.0
19272,1,740.4241412,19272,NC117000002,36.467519,-77.6882,NC,37083C,1.1.1.0,37083C_37083C_386,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37083C_37083C_STUDY4,20150611,0.253215323,5.65428e-05,No,37083930501.0,37083930501.0,370839305011009.0,370839305011009.0
19273,1,1242.012796,19273,NC118000002,36.508583,-77.649409,NC,37131C,1.1.1.0,37131C_6431,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37131C_STUDY4,20160210,7.856815361,0.006630096,No,37131920401.0,37131920401.0,371319204012020.0,371319204012020.0
19274,1,1339.989541,19274,NC118000005,36.43279,-77.117837,NC,37131C,1.1.1.0,37131C_8811,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37131C_STUDY4,20160210,0.007528069,1.43697e-06,No,37091950101.0,37091950101.0,370919501011018.0,370919501011018.0
19275,1,121.9985713,19275,NC119000006,35.30999,-81.026701,NC,37071C,1.1.1.0,37071C_23,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37071C_STUDY4,ec50fe68-6737-4492-a41a-5285d280c88b,2.972186544,0.001652927,No,37071031101.0,37071031101.0,370710311012006.0,370710311012006.0
19276,1,16316.38397,19276,NC169000050,35.8982,-77.5799,NC,37083C,1.1.1.0,37083C_37083C_805,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37083C_37083C_STUDY6,20150611,1.221901157,0.001715148,No,37065021200.0,37065021200.0,370650212004010.0,370650212004010.0
19277,1,39293.21656,19277,NC174000001,36.341702,-78.412237,NC,37127C,1.1.1.0,37127C_1,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37127C_STUDY4,20140703,0.308515934,0.000258459,No,37181960300.0,37181960300.0,371819603002034.0,371819603002034.0
19278,1,2360.23314,19278,NC175000001,35.968355,-82.507613,NC,37115C,1.1.1.0,37115C_9544,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,37115C_STUDY4,20110808LOMR,0.425528625,9.30061e-05,No,37115010100.0,37115010100.0,371150101001004.0,371150101001004.0
19279,1,1488.930155,19279,ND002000001,48.161467,-103.634723,ND,380319,1.1.1.0,380319_841,NP,AE, ,T,-9999.0,NAVD88,-9999, ,-9999, , , ,-9999,-9999, ,380319_STUDY1, ,0.003109014,3.356e-08,No,38105953800.0,38105953800.0,381059538002001.0,381059538002001.0
19280,1,19216.28044,19280,ND003200601,48.665156,-99.844756,ND,38079C,1.1.1.0,38079C_111,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,38079C_STUDY1, ,0.003484023,1.4438e-07,No,38079951900.0,38079951900.0,380799519002047.0,380799519002047.0
19281,1,5855.08032,19281,ND013000100,48.110708,-98.857108,ND,38005C,1.1.1.0,38005C_121,NP,AE, ,T,1452.0,NAVD88,-9999,Feet,-9999, , , ,-9999,-9999, ,38005C_FIRM1, ,0.253368553,0.001257943,No,38071957600.0,38071957600.0,380719576003043.0,380719576003043.0
19282,1,26831.48215,19282,ND014000001,46.872565,-96.782881,ND,27167C,1.1.1.0,27167C_27167C_331,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,27167C_27167C_STUDY1,20150511,0.549284987,0.000316735,No,38017000700.0,38017000700.0,380170007002036.0,380170007002036.0
19283,1,30984.67543,19283,ND014000002,46.910066,-96.787134,ND,27167C,1.1.1.0,27167C_27167C_331,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,27167C_27167C_STUDY1,20150511,0.549284987,0.000316735,No,38017000203.0,38017000203.0,380170002032003.0,380170002032003.0
19284,1,28377.32507,19284,ND014000003,46.886327,-96.819704,ND,38077C,1.1.1.0,38077C_411,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,38077C_BASE1, ,0.13340663,0.000155907,No,38017000601.0,38017000601.0,380170006012013.0,380170006012013.0
19285,1,23687.46651,19285,ND014000004,46.84349,-96.809716,ND,38077C,1.1.1.0,38077C_411,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,38077C_BASE1, ,0.13340663,0.000155907,No,38017001003.0,38017001003.0,380170010033004.0,380170010033004.0
19286,1,27490.68996,19286,ND014000005,46.878398,-96.795269,ND,27167C,1.1.1.0,27167C_27167C_331,NP,AE, ,T,-9999.0, ,-9999, ,-9999, , , ,-9999,-9999, ,27167C_27167C_STUDY1,20150511,0.549284987,0.000316735,No,38017000602.0,38017000602.0,380170006021057.0,380170006021057.0
